"topic_id","raw_file","clean_fle","title","url"
"603","articles/t603/raw_1557.txt","articles/t603/clean_1557.txt","Gravina Island Bridge","https://en.wikipedia.org/wiki/Gravina_Island_Bridge"
"603","articles/t603/raw_1758.txt","articles/t603/clean_1758.txt","Political debates about the United States federal budget","https://en.wikipedia.org/wiki/Political_debates_about_the_United_States_federal_budget"
"603","articles/t603/raw_1749.txt","articles/t603/clean_1749.txt","Tax choice","https://en.wikipedia.org/wiki/Tax_choice"
"603","articles/t603/raw_1757.txt","articles/t603/clean_1757.txt","Ben Nelson","https://en.wikipedia.org/wiki/Ben_Nelson"
"603","articles/t603/raw_1754.txt","articles/t603/clean_1754.txt","Kay Bailey Hutchison","https://en.wikipedia.org/wiki/Kay_Bailey_Hutchison"
"603","articles/t603/raw_2108.txt","articles/t603/clean_2108.txt","United States budget process","https://en.wikipedia.org/wiki/United_States_budget_process"
"603","articles/t603/raw_1756.txt","articles/t603/clean_1756.txt","Jeff Flake","https://en.wikipedia.org/wiki/Jeff_Flake"
"603","articles/t603/raw_2113.txt","articles/t603/clean_2113.txt","Earmark","https://en.wikipedia.org/wiki/Earmark"
"603","articles/t603/raw_1548.txt","articles/t603/clean_1548.txt","United States House Committee on Appropriations","https://en.wikipedia.org/wiki/United_States_House_Committee_on_Appropriations"
"603","articles/t603/raw_1558.txt","articles/t603/clean_1558.txt","United States Senate Committee on Appropriations","https://en.wikipedia.org/wiki/United_States_Senate_Committee_on_Appropriations"
"603","articles/t603/raw_1748.txt","articles/t603/clean_1748.txt","Barack Obama","https://en.wikipedia.org/wiki/Barack_Obama"
"603","articles/t603/raw_1759.txt","articles/t603/clean_1759.txt","Jerry Lewis – Lowery lobbying firm controversy","https://en.wikipedia.org/wiki/Jerry_Lewis_–_Lowery_lobbying_firm_controversy"
"603","articles/t603/raw_1746.txt","articles/t603/clean_1746.txt","Lobbying in the United States","https://en.wikipedia.org/wiki/Lobbying_in_the_United_States"
"603","articles/t603/raw_1750.txt","articles/t603/clean_1750.txt","Pat Toomey","https://en.wikipedia.org/wiki/Pat_Toomey"
"603","articles/t603/raw_1551.txt","articles/t603/clean_1551.txt","Federal Funding Accountability and Transparency Act of 2006","https://en.wikipedia.org/wiki/Federal_Funding_Accountability_and_Transparency_Act_of_2006"
"603","articles/t603/raw_2107.txt","articles/t603/clean_2107.txt","Power of the purse","https://en.wikipedia.org/wiki/Power_of_the_purse"
"603","articles/t603/raw_1751.txt","articles/t603/clean_1751.txt","Steve Chabot","https://en.wikipedia.org/wiki/Steve_Chabot"
"603","articles/t603/raw_1744.txt","articles/t603/clean_1744.txt","Political positions of Ron Paul","https://en.wikipedia.org/wiki/Political_positions_of_Ron_Paul"
"621","articles/t621/raw_1820.txt","articles/t621/clean_1820.txt","Nuclear peace","https://en.wikipedia.org/wiki/Nuclear_peace"
"621","articles/t621/raw_2018.txt","articles/t621/clean_2018.txt","B83 nuclear bomb","https://en.wikipedia.org/wiki/B83_nuclear_bomb"
"621","articles/t621/raw_2085.txt","articles/t621/clean_2085.txt","North Korea and weapons of mass destruction","https://en.wikipedia.org/wiki/North_Korea_and_weapons_of_mass_destruction"
"621","articles/t621/raw_2080.txt","articles/t621/clean_2080.txt","Kenneth Waltz","https://en.wikipedia.org/wiki/Kenneth_Waltz"
"621","articles/t621/raw_1992.txt","articles/t621/clean_1992.txt","Fallout shelter","https://en.wikipedia.org/wiki/Fallout_shelter"
"621","articles/t621/raw_1999.txt","articles/t621/clean_1999.txt","Fat Man","https://en.wikipedia.org/wiki/Fat_Man"
"621","articles/t621/raw_1823.txt","articles/t621/clean_1823.txt","Atomic bombings of Hiroshima and Nagasaki","https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki"
"621","articles/t621/raw_2023.txt","articles/t621/clean_2023.txt","Soviet atomic bomb project","https://en.wikipedia.org/wiki/Soviet_atomic_bomb_project"
"621","articles/t621/raw_2022.txt","articles/t621/clean_2022.txt","Japanese nuclear weapon program","https://en.wikipedia.org/wiki/Japanese_nuclear_weapon_program"
"621","articles/t621/raw_2014.txt","articles/t621/clean_2014.txt","Operation Orchard","https://en.wikipedia.org/wiki/Operation_Orchard"
"621","articles/t621/raw_1989.txt","articles/t621/clean_1989.txt","South Africa and weapons of mass destruction","https://en.wikipedia.org/wiki/South_Africa_and_weapons_of_mass_destruction"
"621","articles/t621/raw_1824.txt","articles/t621/clean_1824.txt","Anti-nuclear movement in the United States","https://en.wikipedia.org/wiki/Anti-nuclear_movement_in_the_United_States"
"621","articles/t621/raw_2021.txt","articles/t621/clean_2021.txt","German nuclear energy project","https://en.wikipedia.org/wiki/German_nuclear_energy_project"
"621","articles/t621/raw_2012.txt","articles/t621/clean_2012.txt","International Atomic Energy Agency","https://en.wikipedia.org/wiki/International_Atomic_Energy_Agency"
"621","articles/t621/raw_1825.txt","articles/t621/clean_1825.txt","Nuclear terrorism","https://en.wikipedia.org/wiki/Nuclear_terrorism"
"621","articles/t621/raw_2007.txt","articles/t621/clean_2007.txt","Salted bomb","https://en.wikipedia.org/wiki/Salted_bomb"
"621","articles/t621/raw_1987.txt","articles/t621/clean_1987.txt","Nuclear holocaust","https://en.wikipedia.org/wiki/Nuclear_holocaust"
"621","articles/t621/raw_1822.txt","articles/t621/clean_1822.txt","Iran and weapons of mass destruction","https://en.wikipedia.org/wiki/Iran_and_weapons_of_mass_destruction"
"621","articles/t621/raw_1998.txt","articles/t621/clean_1998.txt","Little Boy","https://en.wikipedia.org/wiki/Little_Boy"
"621","articles/t621/raw_2026.txt","articles/t621/clean_2026.txt","Effects of nuclear explosions on human health","https://en.wikipedia.org/wiki/Effects_of_nuclear_explosions_on_human_health"
"621","articles/t621/raw_1826.txt","articles/t621/clean_1826.txt","Nuclear weapons debate","https://en.wikipedia.org/wiki/Nuclear_weapons_debate"
"621","articles/t621/raw_1997.txt","articles/t621/clean_1997.txt","Nuclear weapons and the United States","https://en.wikipedia.org/wiki/Nuclear_weapons_and_the_United_States"
"621","articles/t621/raw_1991.txt","articles/t621/clean_1991.txt","Second strike","https://en.wikipedia.org/wiki/Second_strike"
"621","articles/t621/raw_2082.txt","articles/t621/clean_2082.txt","Nuclear weapons and the United Kingdom","https://en.wikipedia.org/wiki/Nuclear_weapons_and_the_United_Kingdom"
"621","articles/t621/raw_1815.txt","articles/t621/clean_1815.txt","Nuclear weapon","https://en.wikipedia.org/wiki/Nuclear_weapon"
"621","articles/t621/raw_1816.txt","articles/t621/clean_1816.txt","Nuclear fission","https://en.wikipedia.org/wiki/Nuclear_fission"
"621","articles/t621/raw_1819.txt","articles/t621/clean_1819.txt","Treaty on the Non-Proliferation of Nuclear Weapons","https://en.wikipedia.org/wiki/Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons"
"621","articles/t621/raw_1818.txt","articles/t621/clean_1818.txt","Nuclear proliferation","https://en.wikipedia.org/wiki/Nuclear_proliferation"
"621","articles/t621/raw_1827.txt","articles/t621/clean_1827.txt","Nuclear disarmament","https://en.wikipedia.org/wiki/Nuclear_disarmament"
"621","articles/t621/raw_1988.txt","articles/t621/clean_1988.txt","Nuclear winter","https://en.wikipedia.org/wiki/Nuclear_winter"
"621","articles/t621/raw_2004.txt","articles/t621/clean_2004.txt","Teller–Ulam design","https://en.wikipedia.org/wiki/Teller–Ulam_design"
"621","articles/t621/raw_2086.txt","articles/t621/clean_2086.txt","Stability-instability paradox","https://en.wikipedia.org/wiki/Stability-instability_paradox"
"621","articles/t621/raw_2009.txt","articles/t621/clean_2009.txt","Geneva Conventions","https://en.wikipedia.org/wiki/Geneva_Conventions"
"621","articles/t621/raw_2019.txt","articles/t621/clean_2019.txt","History of nuclear weapons","https://en.wikipedia.org/wiki/History_of_nuclear_weapons"
"621","articles/t621/raw_2027.txt","articles/t621/clean_2027.txt","Effects of nuclear explosions","https://en.wikipedia.org/wiki/Effects_of_nuclear_explosions"
"621","articles/t621/raw_1833.txt","articles/t621/clean_1833.txt","Nuclear-weapon-free zone","https://en.wikipedia.org/wiki/Nuclear-weapon-free_zone"
"621","articles/t621/raw_1832.txt","articles/t621/clean_1832.txt","Anti-nuclear movement","https://en.wikipedia.org/wiki/Anti-nuclear_movement"
"621","articles/t621/raw_2017.txt","articles/t621/clean_2017.txt","Nuclear Explosions for the National Economy","https://en.wikipedia.org/wiki/Nuclear_Explosions_for_the_National_Economy"
"621","articles/t621/raw_2081.txt","articles/t621/clean_2081.txt","Mexico and weapons of mass destruction","https://en.wikipedia.org/wiki/Mexico_and_weapons_of_mass_destruction"
"621","articles/t621/raw_2028.txt","articles/t621/clean_2028.txt","Nuclear weapon yield","https://en.wikipedia.org/wiki/Nuclear_weapon_yield"
"621","articles/t621/raw_2020.txt","articles/t621/clean_2020.txt","Atomic spies","https://en.wikipedia.org/wiki/Atomic_spies"
"621","articles/t621/raw_1993.txt","articles/t621/clean_1993.txt","OPANAL","https://en.wikipedia.org/wiki/OPANAL"
"621","articles/t621/raw_2000.txt","articles/t621/clean_2000.txt","Nuclear weapons testing","https://en.wikipedia.org/wiki/Nuclear_weapons_testing"
"621","articles/t621/raw_2010.txt","articles/t621/clean_2010.txt","Hague Conventions of 1899 and 1907","https://en.wikipedia.org/wiki/Hague_Conventions_of_1899_and_1907"
"621","articles/t621/raw_1817.txt","articles/t621/clean_1817.txt","Nuclear warfare","https://en.wikipedia.org/wiki/Nuclear_warfare"
"621","articles/t621/raw_2006.txt","articles/t621/clean_2006.txt","Neutron bomb","https://en.wikipedia.org/wiki/Neutron_bomb"
"621","articles/t621/raw_2002.txt","articles/t621/clean_2002.txt","List of states with nuclear weapons","https://en.wikipedia.org/wiki/List_of_states_with_nuclear_weapons"
"621","articles/t621/raw_1996.txt","articles/t621/clean_1996.txt","Tactical nuclear weapon","https://en.wikipedia.org/wiki/Tactical_nuclear_weapon"
"621","articles/t621/raw_2013.txt","articles/t621/clean_2013.txt","Operation Opera","https://en.wikipedia.org/wiki/Operation_Opera"
"621","articles/t621/raw_2031.txt","articles/t621/clean_2031.txt","Japan's non-nuclear weapons policy","https://en.wikipedia.org/wiki/Japan's_non-nuclear_weapons_policy"
"621","articles/t621/raw_1821.txt","articles/t621/clean_1821.txt","Mutual assured destruction","https://en.wikipedia.org/wiki/Mutual_assured_destruction"
"621","articles/t621/raw_2025.txt","articles/t621/clean_2025.txt","Nuclear strategy","https://en.wikipedia.org/wiki/Nuclear_strategy"
"621","articles/t621/raw_1990.txt","articles/t621/clean_1990.txt","Nuclear blackmail","https://en.wikipedia.org/wiki/Nuclear_blackmail"
"621","articles/t621/raw_1986.txt","articles/t621/clean_1986.txt","International Court of Justice advisory opinion on the Legality of the Threat or Use of Nuclear Weapons","https://en.wikipedia.org/wiki/International_Court_of_Justice_advisory_opinion_on_the_Legality_of_the_Threat_or_Use_of_Nuclear_Weapons"
"621","articles/t621/raw_2024.txt","articles/t621/clean_2024.txt","Weapon of mass destruction","https://en.wikipedia.org/wiki/Weapon_of_mass_destruction"
"621","articles/t621/raw_1994.txt","articles/t621/clean_1994.txt","Russia and weapons of mass destruction","https://en.wikipedia.org/wiki/Russia_and_weapons_of_mass_destruction"
"621","articles/t621/raw_2003.txt","articles/t621/clean_2003.txt","Radioactive contamination","https://en.wikipedia.org/wiki/Radioactive_contamination"
"621","articles/t621/raw_2016.txt","articles/t621/clean_2016.txt","Campaign for Nuclear Disarmament","https://en.wikipedia.org/wiki/Campaign_for_Nuclear_Disarmament"
"621","articles/t621/raw_2008.txt","articles/t621/clean_2008.txt","Deterrence theory","https://en.wikipedia.org/wiki/Deterrence_theory"
"621","articles/t621/raw_2084.txt","articles/t621/clean_2084.txt","India and weapons of mass destruction","https://en.wikipedia.org/wiki/India_and_weapons_of_mass_destruction"
"621","articles/t621/raw_2011.txt","articles/t621/clean_2011.txt","Comprehensive Nuclear-Test-Ban Treaty","https://en.wikipedia.org/wiki/Comprehensive_Nuclear-Test-Ban_Treaty"
"621","articles/t621/raw_2015.txt","articles/t621/clean_2015.txt","Castle Bravo","https://en.wikipedia.org/wiki/Castle_Bravo"
"621","articles/t621/raw_1995.txt","articles/t621/clean_1995.txt","Strategic nuclear weapon","https://en.wikipedia.org/wiki/Strategic_nuclear_weapon"
"621","articles/t621/raw_2083.txt","articles/t621/clean_2083.txt","UK Trident programme","https://en.wikipedia.org/wiki/UK_Trident_programme"
"621","articles/t621/raw_2005.txt","articles/t621/clean_2005.txt","Tsar Bomba","https://en.wikipedia.org/wiki/Tsar_Bomba"
"621","articles/t621/raw_2001.txt","articles/t621/clean_2001.txt","Ivy Mike","https://en.wikipedia.org/wiki/Ivy_Mike"
"641","articles/t641/raw_2141.txt","articles/t641/clean_2141.txt","International Labour Organization","https://en.wikipedia.org/wiki/International_Labour_Organization"
"641","articles/t641/raw_2156.txt","articles/t641/clean_2156.txt","Trade union","https://en.wikipedia.org/wiki/Trade_union"
"641","articles/t641/raw_2180.txt","articles/t641/clean_2180.txt","Freedom of association","https://en.wikipedia.org/wiki/Freedom_of_association"
"641","articles/t641/raw_2135.txt","articles/t641/clean_2135.txt","Collective bargaining","https://en.wikipedia.org/wiki/Collective_bargaining"
"641","articles/t641/raw_2157.txt","articles/t641/clean_2157.txt","Industrial unionism","https://en.wikipedia.org/wiki/Industrial_unionism"
"641","articles/t641/raw_2170.txt","articles/t641/clean_2170.txt","Demir and Baykara v Turkey","https://en.wikipedia.org/wiki/Demir_and_Baykara_v_Turkey"
"641","articles/t641/raw_2169.txt","articles/t641/clean_2169.txt","Wilson and Palmer v United Kingdom","https://en.wikipedia.org/wiki/Wilson_and_Palmer_v_United_Kingdom"
"641","articles/t641/raw_2137.txt","articles/t641/clean_2137.txt","Right to Organise and Collective Bargaining Convention","https://en.wikipedia.org/wiki/Right_to_Organise_and_Collective_Bargaining_Convention"
"641","articles/t641/raw_2136.txt","articles/t641/clean_2136.txt","Opposition to trade unions","https://en.wikipedia.org/wiki/Opposition_to_trade_unions"
"641","articles/t641/raw_2168.txt","articles/t641/clean_2168.txt","Federal Labor Relations Act","https://en.wikipedia.org/wiki/Federal_Labor_Relations_Act"
"642","articles/t642/raw_2149.txt","articles/t642/clean_2149.txt","Legalized abortion and crime effect","https://en.wikipedia.org/wiki/Legalized_abortion_and_crime_effect"
"642","articles/t642/raw_2146.txt","articles/t642/clean_2146.txt","Philosophical aspects of the abortion debate","https://en.wikipedia.org/wiki/Philosophical_aspects_of_the_abortion_debate"
"642","articles/t642/raw_2155.txt","articles/t642/clean_2155.txt","Judaism and abortion","https://en.wikipedia.org/wiki/Judaism_and_abortion"
"642","articles/t642/raw_2197.txt","articles/t642/clean_2197.txt","Support for the legalization of abortion","https://en.wikipedia.org/wiki/Support_for_the_legalization_of_abortion"
"642","articles/t642/raw_2153.txt","articles/t642/clean_2153.txt","Stenberg v. Carhart","https://en.wikipedia.org/wiki/Stenberg_v._Carhart"
"642","articles/t642/raw_2148.txt","articles/t642/clean_2148.txt","The Impact of Legalized Abortion on Crime","https://en.wikipedia.org/wiki/The_Impact_of_Legalized_Abortion_on_Crime"
"642","articles/t642/raw_2158.txt","articles/t642/clean_2158.txt","Religion and abortion","https://en.wikipedia.org/wiki/Religion_and_abortion"
"642","articles/t642/raw_2152.txt","articles/t642/clean_2152.txt","Intact dilation and extraction","https://en.wikipedia.org/wiki/Intact_dilation_and_extraction"
"642","articles/t642/raw_2150.txt","articles/t642/clean_2150.txt","Abortion in the United States","https://en.wikipedia.org/wiki/Abortion_in_the_United_States"
"642","articles/t642/raw_2145.txt","articles/t642/clean_2145.txt","Abortion debate","https://en.wikipedia.org/wiki/Abortion_debate"
"642","articles/t642/raw_2144.txt","articles/t642/clean_2144.txt","Neonatal perception","https://en.wikipedia.org/wiki/Neonatal_perception"
"642","articles/t642/raw_2147.txt","articles/t642/clean_2147.txt","Abortion and mental health","https://en.wikipedia.org/wiki/Abortion_and_mental_health"
"642","articles/t642/raw_2142.txt","articles/t642/clean_2142.txt","Partial-Birth Abortion Ban Act","https://en.wikipedia.org/wiki/Partial-Birth_Abortion_Ban_Act"
"642","articles/t642/raw_2154.txt","articles/t642/clean_2154.txt","Gonzales v. Carhart","https://en.wikipedia.org/wiki/Gonzales_v._Carhart"
"642","articles/t642/raw_2143.txt","articles/t642/clean_2143.txt","Late termination of pregnancy","https://en.wikipedia.org/wiki/Late_termination_of_pregnancy"
"642","articles/t642/raw_2151.txt","articles/t642/clean_2151.txt","Roe v. Wade","https://en.wikipedia.org/wiki/Roe_v._Wade"
"642","articles/t642/raw_2193.txt","articles/t642/clean_2193.txt","Societal attitudes towards abortion","https://en.wikipedia.org/wiki/Societal_attitudes_towards_abortion"
"644","articles/t644/raw_2177.txt","articles/t644/clean_2177.txt","After-school activity","https://en.wikipedia.org/wiki/After-school_activity"
"644","articles/t644/raw_2172.txt","articles/t644/clean_2172.txt","Summer vacation","https://en.wikipedia.org/wiki/Summer_vacation"
"644","articles/t644/raw_2188.txt","articles/t644/clean_2188.txt","School holiday","https://en.wikipedia.org/wiki/School_holiday"
"644","articles/t644/raw_2173.txt","articles/t644/clean_2173.txt","Summer learning loss","https://en.wikipedia.org/wiki/Summer_learning_loss"
"644","articles/t644/raw_2223.txt","articles/t644/clean_2223.txt","Year-round school","https://en.wikipedia.org/wiki/Year-round_school"
"644","articles/t644/raw_2208.txt","articles/t644/clean_2208.txt","Education reform","https://en.wikipedia.org/wiki/Education_reform"
"645","articles/t645/raw_2178.txt","articles/t645/clean_2178.txt","Subsidy","https://en.wikipedia.org/wiki/Subsidy"
"645","articles/t645/raw_2189.txt","articles/t645/clean_2189.txt","Cycle of poverty","https://en.wikipedia.org/wiki/Cycle_of_poverty"
"645","articles/t645/raw_2218.txt","articles/t645/clean_2218.txt","Aid","https://en.wikipedia.org/wiki/Aid"
"645","articles/t645/raw_2190.txt","articles/t645/clean_2190.txt","Social safety net","https://en.wikipedia.org/wiki/Social_safety_net"
"645","articles/t645/raw_2212.txt","articles/t645/clean_2212.txt","Social programs in the United States","https://en.wikipedia.org/wiki/Social_programs_in_the_United_States"
"645","articles/t645/raw_2211.txt","articles/t645/clean_2211.txt","Prodesis","https://en.wikipedia.org/wiki/Prodesis"
"645","articles/t645/raw_2232.txt","articles/t645/clean_2232.txt","Redistribution of wealth","https://en.wikipedia.org/wiki/Redistribution_of_wealth"
"645","articles/t645/raw_2213.txt","articles/t645/clean_2213.txt","Poverty reduction","https://en.wikipedia.org/wiki/Poverty_reduction"
"645","articles/t645/raw_2191.txt","articles/t645/clean_2191.txt","Welfare's effect on poverty","https://en.wikipedia.org/wiki/Welfare's_effect_on_poverty"
"645","articles/t645/raw_2222.txt","articles/t645/clean_2222.txt","Welfare culture","https://en.wikipedia.org/wiki/Welfare_culture"
"645","articles/t645/raw_2192.txt","articles/t645/clean_2192.txt","Criticisms of welfare","https://en.wikipedia.org/wiki/Criticisms_of_welfare"
"645","articles/t645/raw_2221.txt","articles/t645/clean_2221.txt","Economic inequality","https://en.wikipedia.org/wiki/Economic_inequality"
"645","articles/t645/raw_2214.txt","articles/t645/clean_2214.txt","Poverty","https://en.wikipedia.org/wiki/Poverty"
"648","articles/t648/raw_2258.txt","articles/t648/clean_2258.txt","The System of Nature","https://en.wikipedia.org/wiki/The_System_of_Nature"
"648","articles/t648/raw_2229.txt","articles/t648/clean_2229.txt","Faith and rationality","https://en.wikipedia.org/wiki/Faith_and_rationality"
"648","articles/t648/raw_2250.txt","articles/t648/clean_2250.txt","God Is Not Great","https://en.wikipedia.org/wiki/God_Is_Not_Great"
"648","articles/t648/raw_2224.txt","articles/t648/clean_2224.txt","Atheism","https://en.wikipedia.org/wiki/Atheism"
"648","articles/t648/raw_2281.txt","articles/t648/clean_2281.txt","Naturalism (philosophy)","https://en.wikipedia.org/wiki/Naturalism_(philosophy)"
"648","articles/t648/raw_2263.txt","articles/t648/clean_2263.txt","Argument from morality","https://en.wikipedia.org/wiki/Argument_from_morality"
"648","articles/t648/raw_2234.txt","articles/t648/clean_2234.txt","Agnostic atheism","https://en.wikipedia.org/wiki/Agnostic_atheism"
"648","articles/t648/raw_2249.txt","articles/t648/clean_2249.txt","Antitheism","https://en.wikipedia.org/wiki/Antitheism"
"648","articles/t648/raw_2231.txt","articles/t648/clean_2231.txt","Richard Dawkins","https://en.wikipedia.org/wiki/Richard_Dawkins"
"648","articles/t648/raw_2228.txt","articles/t648/clean_2228.txt","Criticism of religion","https://en.wikipedia.org/wiki/Criticism_of_religion"
"648","articles/t648/raw_2242.txt","articles/t648/clean_2242.txt","Problem of evil","https://en.wikipedia.org/wiki/Problem_of_evil"
"648","articles/t648/raw_2262.txt","articles/t648/clean_2262.txt","Summa Theologica","https://en.wikipedia.org/wiki/Summa_Theologica"
"648","articles/t648/raw_2252.txt","articles/t648/clean_2252.txt","Argument from inconsistent revelations","https://en.wikipedia.org/wiki/Argument_from_inconsistent_revelations"
"648","articles/t648/raw_2227.txt","articles/t648/clean_2227.txt","The Root of All Evil?","https://en.wikipedia.org/wiki/The_Root_of_All_Evil?"
"648","articles/t648/raw_2260.txt","articles/t648/clean_2260.txt","Quinque viae","https://en.wikipedia.org/wiki/Quinque_viae"
"648","articles/t648/raw_2226.txt","articles/t648/clean_2226.txt","Criticism of atheism","https://en.wikipedia.org/wiki/Criticism_of_atheism"
"648","articles/t648/raw_2247.txt","articles/t648/clean_2247.txt","God","https://en.wikipedia.org/wiki/God"
"648","articles/t648/raw_2254.txt","articles/t648/clean_2254.txt","God of the gaps","https://en.wikipedia.org/wiki/God_of_the_gaps"
"648","articles/t648/raw_2236.txt","articles/t648/clean_2236.txt","The God Delusion","https://en.wikipedia.org/wiki/The_God_Delusion"
"648","articles/t648/raw_2225.txt","articles/t648/clean_2225.txt","Existence of God","https://en.wikipedia.org/wiki/Existence_of_God"
"648","articles/t648/raw_2238.txt","articles/t648/clean_2238.txt","Cosmological argument","https://en.wikipedia.org/wiki/Cosmological_argument"
"648","articles/t648/raw_2235.txt","articles/t648/clean_2235.txt","Ultimate Boeing 747 gambit","https://en.wikipedia.org/wiki/Ultimate_Boeing_747_gambit"
"648","articles/t648/raw_2248.txt","articles/t648/clean_2248.txt","Agnosticism","https://en.wikipedia.org/wiki/Agnosticism"
"648","articles/t648/raw_2256.txt","articles/t648/clean_2256.txt","Theological noncognitivism","https://en.wikipedia.org/wiki/Theological_noncognitivism"
"648","articles/t648/raw_2253.txt","articles/t648/clean_2253.txt","Argument from poor design","https://en.wikipedia.org/wiki/Argument_from_poor_design"
"661","articles/t661/raw_2363.txt","articles/t661/clean_2363.txt","Mandatory retirement","https://en.wikipedia.org/wiki/Mandatory_retirement"
"661","articles/t661/raw_2365.txt","articles/t661/clean_2365.txt","Ageing","https://en.wikipedia.org/wiki/Ageing"
"661","articles/t661/raw_2364.txt","articles/t661/clean_2364.txt","Ageism","https://en.wikipedia.org/wiki/Ageism"
"661","articles/t661/raw_2366.txt","articles/t661/clean_2366.txt","Aging movement control","https://en.wikipedia.org/wiki/Aging_movement_control"
"661","articles/t661/raw_2369.txt","articles/t661/clean_2369.txt","US age discrimination","https://en.wikipedia.org/wiki/US_age_discrimination"
"661","articles/t661/raw_2382.txt","articles/t661/clean_2382.txt","Pension","https://en.wikipedia.org/wiki/Pension"
"661","articles/t661/raw_2368.txt","articles/t661/clean_2368.txt","Memory and aging","https://en.wikipedia.org/wiki/Memory_and_aging"
"661","articles/t661/raw_2367.txt","articles/t661/clean_2367.txt","Aging brain","https://en.wikipedia.org/wiki/Aging_brain"
"662","articles/t662/raw_2377.txt","articles/t662/clean_2377.txt","Voter suppression","https://en.wikipedia.org/wiki/Voter_suppression"
"662","articles/t662/raw_2381.txt","articles/t662/clean_2381.txt","Crawford v. Marion County Election Board","https://en.wikipedia.org/wiki/Crawford_v._Marion_County_Election_Board"
"662","articles/t662/raw_2378.txt","articles/t662/clean_2378.txt","Electoral fraud","https://en.wikipedia.org/wiki/Electoral_fraud"
"662","articles/t662/raw_2376.txt","articles/t662/clean_2376.txt","Help America Vote Act","https://en.wikipedia.org/wiki/Help_America_Vote_Act"
"663","articles/t663/raw_2383.txt","articles/t663/clean_2383.txt","Conscription in the United States","https://en.wikipedia.org/wiki/Conscription_in_the_United_States"
"663","articles/t663/raw_2388.txt","articles/t663/clean_2388.txt","Conscription in Germany","https://en.wikipedia.org/wiki/Conscription_in_Germany"
"663","articles/t663/raw_2389.txt","articles/t663/clean_2389.txt","Counter-recruitment","https://en.wikipedia.org/wiki/Counter-recruitment"
"663","articles/t663/raw_2391.txt","articles/t663/clean_2391.txt","Charles B. Rangel","https://en.wikipedia.org/wiki/Charles_B._Rangel"
"663","articles/t663/raw_2390.txt","articles/t663/clean_2390.txt","National Service Act of 2006","https://en.wikipedia.org/wiki/National_Service_Act_of_2006"
"663","articles/t663/raw_2384.txt","articles/t663/clean_2384.txt","Conscription","https://en.wikipedia.org/wiki/Conscription"
"665","articles/t665/raw_2386.txt","articles/t665/clean_2386.txt","Nancy Folbre","https://en.wikipedia.org/wiki/Nancy_Folbre"
"665","articles/t665/raw_2387.txt","articles/t665/clean_2387.txt","Feminist economics","https://en.wikipedia.org/wiki/Feminist_economics"
"665","articles/t665/raw_2385.txt","articles/t665/clean_2385.txt","Care work","https://en.wikipedia.org/wiki/Care_work"
"665","articles/t665/raw_2392.txt","articles/t665/clean_2392.txt","Family economics","https://en.wikipedia.org/wiki/Family_economics"
"681","articles/t681/raw_2427.txt","articles/t681/clean_2427.txt","Intellectual property","https://en.wikipedia.org/wiki/Intellectual_property"
"681","articles/t681/raw_2431.txt","articles/t681/clean_2431.txt","Anti-copyright","https://en.wikipedia.org/wiki/Anti-copyright"
"681","articles/t681/raw_2428.txt","articles/t681/clean_2428.txt","Societal views on patents","https://en.wikipedia.org/wiki/Societal_views_on_patents"
"681","articles/t681/raw_2432.txt","articles/t681/clean_2432.txt","Philosophy of copyright","https://en.wikipedia.org/wiki/Philosophy_of_copyright"
"681","articles/t681/raw_2429.txt","articles/t681/clean_2429.txt","Libertarian perspectives on intellectual property","https://en.wikipedia.org/wiki/Libertarian_perspectives_on_intellectual_property"
"681","articles/t681/raw_2443.txt","articles/t681/clean_2443.txt","Patent","https://en.wikipedia.org/wiki/Patent"
"681","articles/t681/raw_2501.txt","articles/t681/clean_2501.txt","Property","https://en.wikipedia.org/wiki/Property"
"681","articles/t681/raw_2502.txt","articles/t681/clean_2502.txt","Missionary Church of Kopimism","https://en.wikipedia.org/wiki/Missionary_Church_of_Kopimism"
"681","articles/t681/raw_2430.txt","articles/t681/clean_2430.txt","Copyright","https://en.wikipedia.org/wiki/Copyright"
"683","articles/t683/raw_2449.txt","articles/t683/clean_2449.txt","Wind power in Scotland","https://en.wikipedia.org/wiki/Wind_power_in_Scotland"
"683","articles/t683/raw_2446.txt","articles/t683/clean_2446.txt","Community wind energy","https://en.wikipedia.org/wiki/Community_wind_energy"
"683","articles/t683/raw_2435.txt","articles/t683/clean_2435.txt","Environmental impact of wind power","https://en.wikipedia.org/wiki/Environmental_impact_of_wind_power"
"683","articles/t683/raw_2450.txt","articles/t683/clean_2450.txt","Wind power in Maine","https://en.wikipedia.org/wiki/Wind_power_in_Maine"
"683","articles/t683/raw_2447.txt","articles/t683/clean_2447.txt","Alternative energy","https://en.wikipedia.org/wiki/Alternative_energy"
"683","articles/t683/raw_2438.txt","articles/t683/clean_2438.txt","Wind power in Austria","https://en.wikipedia.org/wiki/Wind_power_in_Austria"
"683","articles/t683/raw_2504.txt","articles/t683/clean_2504.txt","Cape Wind","https://en.wikipedia.org/wiki/Cape_Wind"
"683","articles/t683/raw_2453.txt","articles/t683/clean_2453.txt","Offshore wind power","https://en.wikipedia.org/wiki/Offshore_wind_power"
